device_type,browser,operating_system,page_views,session_duration,age,abandoned_cart,user_category,marketing_target
2,2,0,8,227,60,0,0,1
0,1,4,10,273,60,0,0,1
2,3,1,8,59,60,0,0,1
0,1,2,4,203,60,0,0,1
1,3,4,5,161,60,0,0,1
0,2,1,3,146,60,0,0,1
1,3,2,8,38,60,0,0,1
1,3,1,6,221,18,1,2,1
2,2,4,10,261,18,1,2,1
1,0,0,8,20,18,1,2,1
2,2,2,3,281,18,1,2,1
2,0,0,3,49,18,1,2,1
1,0,0,7,205,18,1,2,1
1,3,0,4,108,18,1,2,1
1,1,2,7,161,18,1,2,1
2,2,0,10,66,18,1,2,1
0,1,0,7,259,18,1,2,1
2,0,3,4,159,49,1,2,1
0,0,0,10,180,49,1,2,1
0,1,4,6,122,49,1,2,1
1,2,2,4,117,49,1,2,1
0,3,1,10,23,49,1,2,1
2,1,3,3,103,49,1,2,1
1,2,0,9,245,49,1,2,1
1,2,4,9,149,43,1,0,1
0,3,3,4,91,43,1,0,1
1,3,4,8,91,43,1,0,1
2,1,0,3,193,43,1,0,1
2,2,2,4,183,43,1,0,1
0,3,4,8,158,43,1,0,1
1,1,4,4,232,43,1,0,1
1,1,2,3,67,43,1,0,1
2,1,1,8,82,43,1,0,1
2,0,0,6,280,28,0,2,1
1,0,0,10,194,28,0,2,1
2,0,1,7,122,28,0,2,1
0,3,3,4,65,28,0,2,1
2,2,0,8,162,28,0,2,1
0,1,1,7,106,28,0,2,1
0,1,2,10,117,28,0,2,1
2,2,3,6,253,28,0,2,1
0,2,0,6,175,28,0,2,1
2,2,3,5,214,28,0,2,1
1,1,1,3,203,28,0,2,1
1,3,4,10,67,27,1,2,1
2,2,4,10,140,27,1,2,1
2,0,3,4,294,27,1,2,1
1,1,4,4,37,27,1,2,1
2,2,4,9,133,27,1,2,1
2,1,2,9,66,27,1,2,1
1,2,0,7,44,27,1,2,1
2,1,0,9,141,27,1,2,1
2,2,2,7,193,44,0,1,1
2,3,2,3,228,44,0,1,1
2,1,0,3,263,44,0,1,1
2,2,0,10,229,44,0,1,1
0,0,3,9,92,44,0,1,1
1,0,2,6,80,44,0,1,1
2,3,3,8,45,44,0,1,1
0,3,4,10,108,44,0,1,1
0,3,2,9,224,39,1,0,1
2,2,2,4,101,39,1,0,1
1,3,0,3,88,39,1,0,1
1,0,0,7,103,39,1,0,1
0,1,2,9,158,39,1,0,1
2,0,2,6,142,39,1,0,1
0,0,4,5,176,39,1,0,1
2,2,4,5,180,39,1,0,1
0,1,0,3,28,39,1,0,1
0,0,3,7,97,31,0,0,1
1,2,3,3,171,31,0,0,1
0,1,2,9,58,31,0,0,1
1,2,4,10,31,31,0,0,1
1,3,4,5,225,31,0,0,1
1,1,3,6,129,31,0,0,1
1,1,4,7,21,31,0,0,1
1,1,1,6,207,31,0,0,1
2,3,0,5,20,31,0,0,1
1,3,2,9,93,31,0,0,1
1,0,2,9,24,31,0,0,1
2,2,2,10,294,31,0,0,1
0,0,2,5,207,70,0,2,1
1,0,2,8,286,70,0,2,1
2,2,1,4,275,70,0,2,1
1,0,3,10,262,70,0,2,1
0,3,0,4,199,70,0,2,1
2,1,4,3,65,70,0,2,1
0,2,1,3,282,70,0,2,1
2,2,1,6,40,33,0,0,1
0,0,0,8,180,33,0,0,1
0,1,1,7,189,33,0,0,1
1,1,4,6,59,33,0,0,1
1,1,1,5,86,33,0,0,1
1,3,4,3,72,33,0,0,1
0,3,1,7,194,33,0,0,1
1,1,2,9,99,33,0,0,1
0,1,3,10,149,33,0,0,1
0,2,2,9,124,33,0,0,1
0,3,3,10,49,33,0,0,1
2,3,1,8,101,33,0,0,1
1,3,2,6,164,33,0,0,1
0,0,3,7,175,57,1,1,1
2,1,3,9,62,57,1,1,1
0,3,0,6,35,57,1,1,1
1,1,0,9,133,57,1,1,1
2,0,3,4,266,57,1,1,1
1,0,4,9,46,57,1,1,1
0,0,1,3,40,57,1,1,1
0,1,4,10,73,57,1,1,1
0,3,4,4,135,57,1,1,1
1,2,2,3,276,65,0,2,1
1,1,4,3,249,65,0,2,1
0,3,4,5,259,65,0,2,1
1,2,3,3,72,65,0,2,1
0,2,0,6,48,65,0,2,1
1,1,4,6,221,65,0,2,1
0,1,3,6,158,65,0,2,1
0,2,1,7,26,65,0,2,1
0,3,0,4,75,65,0,2,1
0,3,4,9,117,65,0,2,1
0,3,0,9,124,65,0,2,1
2,2,4,7,164,65,0,2,1
0,3,2,9,273,65,0,2,1
1,2,3,3,166,65,0,2,1
1,3,2,4,134,65,0,2,1
0,2,0,9,76,61,0,2,1
0,3,0,7,92,61,0,2,1
2,1,2,7,130,61,0,2,1
0,2,2,4,223,61,0,2,1
0,2,3,7,135,61,0,2,1
0,0,2,3,46,61,0,2,1
0,3,0,4,123,61,0,2,1
2,1,2,7,212,61,0,2,1
1,1,0,7,187,61,0,2,1
0,0,0,4,156,61,0,2,1
1,1,2,5,240,61,0,2,1
0,3,0,8,180,61,0,2,1
0,2,0,4,31,61,0,2,1
1,1,1,7,236,46,0,0,1
1,3,3,10,197,46,0,0,1
0,3,2,4,24,46,0,0,1
1,2,4,10,250,46,0,0,1
2,1,3,4,101,46,0,0,1
0,0,3,3,111,46,0,0,1
0,1,2,10,130,46,0,0,1
2,3,1,3,201,56,1,1,1
0,3,3,10,147,56,1,1,1
0,3,2,3,134,56,1,1,1
0,3,0,6,72,56,1,1,1
1,3,2,3,49,56,1,1,1
1,3,1,8,220,56,1,1,1
0,3,2,7,60,56,1,1,1
1,1,1,10,279,56,1,1,1
2,3,4,10,251,56,1,1,1
0,1,1,10,74,56,1,1,1
0,0,2,8,225,56,1,1,1
0,1,0,3,49,39,1,1,1
0,1,2,5,94,39,1,1,1
0,2,0,4,44,39,1,1,1
0,2,0,8,175,39,1,1,1
1,2,3,10,238,39,1,1,1
1,1,1,5,209,39,1,1,1
0,0,4,7,296,39,1,1,1
2,2,2,6,173,39,1,1,1
0,3,2,8,173,39,1,1,1
0,1,2,5,227,39,1,1,1
2,1,4,4,53,39,1,1,1
2,0,1,8,181,29,1,2,1
0,1,0,5,150,29,1,2,1
1,2,2,4,74,29,1,2,1
2,0,0,7,275,29,1,2,1
1,1,1,8,154,29,1,2,1
2,2,0,9,170,29,1,2,1
0,0,0,5,237,29,1,2,1
1,0,4,9,143,29,1,2,1
1,2,4,6,144,67,1,2,1
0,1,4,4,87,67,1,2,1
1,2,0,10,236,67,1,2,1
0,0,3,10,226,67,1,2,1
1,1,0,4,49,67,1,2,1
2,0,1,6,288,34,0,1,2
0,1,1,10,76,34,0,1,2
0,1,4,8,232,34,0,1,2
1,1,0,8,284,34,0,1,2
0,0,0,6,189,34,0,1,2
0,3,0,8,131,34,0,1,2
1,0,0,10,296,34,0,1,2
0,1,4,9,219,34,0,1,2
2,1,3,6,58,34,0,1,2
1,3,4,9,154,34,0,1,2
0,2,2,6,270,34,0,1,2
0,0,1,6,78,34,0,1,2
1,3,3,3,173,34,0,1,2
0,3,2,3,176,34,0,1,2
1,0,2,7,203,24,0,1,1
1,1,4,4,153,24,0,1,1
1,0,0,5,87,24,0,1,1
1,2,4,9,196,24,0,1,1
2,2,4,6,173,24,0,1,1
1,2,2,10,69,24,0,1,1
1,1,0,10,246,24,0,1,1
0,3,3,4,27,24,0,1,1
0,3,0,8,83,24,0,1,1
0,2,1,5,154,24,0,1,1
0,1,1,4,247,24,0,1,1
0,3,0,9,141,24,0,1,1
2,2,4,9,202,24,0,1,1
2,2,3,5,196,22,0,0,1
2,3,2,7,168,22,0,0,1
2,0,3,9,55,22,0,0,1
1,0,4,7,50,22,0,0,1
1,2,2,7,239,22,0,0,1
0,0,1,9,213,22,0,0,1
2,0,4,5,223,22,0,0,1
0,2,4,4,145,22,0,0,1
1,1,2,3,111,55,1,0,1
2,1,3,9,137,55,1,0,1
2,0,1,3,126,55,1,0,1
2,1,0,8,27,55,1,0,1
2,3,1,10,191,55,1,0,1
2,2,0,8,172,55,1,0,1
1,1,4,4,204,55,1,0,1
2,0,3,6,97,55,1,0,1
1,3,4,7,170,55,1,0,1
0,3,4,4,152,55,1,0,1
2,0,2,8,183,55,1,0,1
2,1,1,4,254,55,1,0,1
0,3,2,10,230,61,1,2,3
2,2,0,3,105,61,1,2,3
0,1,2,7,74,61,1,2,3
0,3,0,4,300,61,1,2,3
0,2,3,6,254,61,1,2,3
1,0,2,4,167,36,1,0,1
1,3,0,10,93,36,1,0,1
1,1,2,5,283,36,1,0,1
1,3,0,8,63,36,1,0,1
0,0,0,9,283,36,1,0,1
0,3,4,10,169,36,1,0,1
1,1,3,10,56,36,1,0,1
1,1,2,10,160,24,1,2,1
0,1,1,7,94,24,1,2,1
2,2,1,9,34,24,1,2,1
2,1,3,10,83,24,1,2,1
0,3,0,7,217,24,1,2,1
1,1,0,4,33,24,1,2,1
2,2,1,4,265,24,1,2,1
1,0,2,3,78,60,0,0,1
2,1,1,8,186,60,0,0,1
0,3,3,4,43,60,0,0,1
2,2,4,4,35,60,0,0,1
1,2,0,6,160,60,0,0,1
2,1,1,3,52,23,1,0,3
2,3,3,10,202,23,1,0,3
0,1,3,3,73,23,1,0,3
2,1,3,6,130,23,1,0,3
1,0,4,5,41,23,1,0,3
2,3,0,6,41,23,1,0,3
1,3,2,7,56,23,1,0,3
0,0,1,4,150,23,1,0,3
2,2,2,5,151,23,1,0,3
1,3,3,6,81,23,1,0,3
1,2,3,8,231,23,1,0,3
1,2,1,3,211,23,1,0,3
0,3,4,6,110,23,1,0,3
2,3,4,3,58,23,1,0,3
2,0,1,5,282,23,1,0,3
0,1,2,6,256,67,1,2,1
2,0,2,3,212,67,1,2,1
0,2,3,3,47,67,1,2,1
0,2,4,3,35,67,1,2,1
1,3,1,7,150,67,1,2,1
0,1,2,3,240,67,1,2,1
1,2,3,4,58,67,1,2,1
1,3,1,3,294,67,1,2,1
0,1,4,3,192,67,0,0,1
1,1,2,5,160,67,0,0,1
1,0,3,6,21,67,0,0,1
0,1,4,8,272,67,0,0,1
2,0,0,7,147,67,0,0,1
1,0,1,7,40,53,1,0,1
1,1,2,8,169,53,1,0,1
2,1,3,10,204,53,1,0,1
0,1,4,5,281,53,1,0,1
0,2,2,6,273,53,1,0,1
0,3,4,6,56,53,1,0,1
1,3,2,6,167,53,1,0,1
2,0,4,10,42,53,1,0,1
2,1,4,8,114,53,1,0,1
2,3,2,6,42,53,1,0,1
1,0,0,10,92,53,1,0,1
1,0,0,5,258,53,1,0,1
0,1,0,3,148,70,1,2,1
2,0,1,7,157,70,1,2,1
0,0,3,7,199,70,1,2,1
2,0,4,4,299,70,1,2,1
0,2,1,7,138,70,1,2,1
1,0,0,6,260,70,1,2,1
2,3,0,3,137,70,1,2,1
0,3,0,3,45,70,1,2,1
2,0,3,3,99,70,1,2,1
0,3,1,4,80,69,0,1,1
0,2,4,3,31,69,0,1,1
0,1,0,4,138,69,0,1,1
1,1,4,6,293,69,0,1,1
0,3,1,10,151,69,0,1,1
1,2,2,4,162,69,0,1,1
0,2,0,3,43,69,0,1,1
0,1,3,9,213,69,0,1,1
1,0,1,5,183,45,0,1,3
1,2,0,7,285,45,0,1,3
2,2,2,9,291,45,0,1,3
2,0,3,5,166,45,0,1,3
2,0,0,4,227,45,0,1,3
0,0,4,8,202,45,0,1,3
0,1,3,10,258,45,0,1,3
1,1,3,8,273,45,0,1,3
1,1,0,6,222,45,0,1,3
1,1,4,3,129,45,0,1,3
0,0,4,9,139,45,0,1,3
2,2,0,5,280,45,0,1,3
1,0,4,10,131,45,0,1,3
0,1,3,3,261,45,0,1,3
1,3,2,8,279,43,0,1,2
2,2,3,10,189,43,0,1,2
0,0,1,6,261,43,0,1,2
2,2,1,4,196,43,0,1,2
2,3,4,10,268,43,0,1,2
0,2,0,5,239,67,0,1,1
0,0,0,7,146,67,0,1,1
0,0,3,6,126,67,0,1,1
1,0,4,10,279,67,0,1,1
2,3,1,5,141,67,0,1,1
0,0,4,8,231,67,0,1,1
2,1,1,7,134,67,0,1,1
1,2,4,10,191,67,0,1,1
1,3,2,10,27,67,0,1,1
0,1,2,10,136,67,0,1,1
1,1,4,7,73,67,0,1,1
2,2,3,10,190,67,0,1,1
0,2,1,9,257,27,0,1,3
0,3,0,10,179,27,0,1,3
0,0,4,5,146,27,0,1,3
1,1,3,7,219,27,0,1,3
1,2,0,4,283,27,0,1,3
2,0,4,10,242,27,0,1,3
1,2,3,7,189,27,0,1,3
1,1,1,10,84,27,0,1,3
1,3,2,10,30,27,0,1,3
1,2,2,4,222,27,0,1,3
0,1,4,10,36,27,0,1,3
0,1,2,6,125,27,0,1,3
0,1,0,8,51,27,0,1,3
0,3,0,9,66,27,0,1,3
2,2,1,10,87,61,0,2,1
1,3,4,6,288,61,0,2,1
1,0,2,8,220,61,0,2,1
2,2,3,4,274,61,0,2,1
1,1,2,3,130,61,0,2,1
1,0,4,8,143,61,0,2,1
1,1,2,5,74,61,0,2,1
1,3,2,7,85,61,0,2,1
2,2,3,6,65,61,0,2,1
1,3,1,5,28,61,0,2,1
0,0,4,7,114,61,0,2,1
2,3,0,8,161,61,0,2,1
0,2,2,9,166,61,0,2,1
2,0,2,8,112,61,0,2,1
2,3,2,6,299,48,1,0,2
0,1,0,10,152,48,1,0,2
2,1,2,7,260,48,1,0,2
2,2,0,7,233,48,1,0,2
0,3,3,10,170,48,1,0,2
0,3,0,7,119,48,1,0,2
1,0,3,5,103,48,1,0,2
0,0,0,10,280,48,1,0,2
2,3,1,10,122,48,1,0,2
2,2,4,8,57,48,1,0,2
1,2,2,5,210,48,1,0,2
1,2,0,3,219,48,1,0,2
2,1,3,4,296,48,1,0,2
0,2,0,6,65,48,1,0,2
1,0,3,6,148,29,0,1,1
1,1,1,9,235,29,0,1,1
0,2,2,3,117,29,0,1,1
1,2,4,9,84,29,0,1,1
2,3,3,9,155,29,0,1,1
2,0,2,9,167,29,0,1,1
1,1,0,9,181,29,0,1,1
1,2,2,3,298,29,0,1,1
0,1,2,5,32,29,0,1,1
2,1,3,9,264,29,0,1,1
0,1,2,6,134,29,0,1,1
0,3,0,4,199,29,0,1,1
0,3,0,6,48,29,0,1,1
1,0,3,9,30,24,0,1,1
0,1,2,9,163,24,0,1,1
0,0,3,3,92,24,0,1,1
0,1,3,3,116,24,0,1,1
0,0,3,10,72,24,0,1,1
0,0,4,7,57,24,0,1,1
2,3,2,10,269,28,0,2,1
2,1,3,9,238,28,0,2,1
1,2,0,6,217,28,0,2,1
0,1,0,10,40,28,0,2,1
0,2,4,10,287,28,0,2,1
0,1,0,10,148,35,1,1,1
0,3,0,7,127,35,1,1,1
1,1,2,10,300,35,1,1,1
0,2,2,7,164,35,1,1,1
0,3,3,3,222,35,1,1,1
0,0,3,4,163,35,1,1,1
0,3,3,5,289,56,0,2,1
2,2,2,10,202,56,0,2,1
2,3,3,9,62,56,0,2,1
2,2,2,6,203,56,0,2,1
0,3,1,10,143,56,0,2,1
2,1,4,8,228,56,0,2,1
0,2,4,3,262,56,0,2,1
2,2,0,9,65,56,0,2,1
1,0,0,3,295,56,0,2,1
0,2,4,5,259,29,0,1,1
0,2,3,9,298,29,0,1,1
2,2,1,8,155,29,0,1,1
0,1,2,7,180,29,0,1,1
2,1,1,5,28,29,0,1,1
2,3,1,3,66,29,0,1,1
0,3,1,9,70,29,0,1,1
0,0,2,7,183,67,0,0,1
1,0,4,8,101,67,0,0,1
2,0,0,7,237,67,0,0,1
0,2,2,9,56,67,0,0,1
1,2,3,4,289,67,0,0,1
1,1,0,4,207,67,0,0,1
0,2,3,9,265,67,0,0,1
0,0,1,3,193,67,0,0,1
2,1,0,4,235,67,0,0,1
1,2,4,10,59,67,0,0,1
1,1,4,10,105,67,0,0,1
0,1,4,10,49,67,0,0,1
1,0,4,5,251,44,0,1,3
0,3,0,7,213,44,0,1,3
0,3,1,8,85,44,0,1,3
1,2,2,5,233,44,0,1,3
0,3,1,5,121,44,0,1,3
1,2,4,6,224,44,0,1,3
2,1,4,5,178,44,0,1,3
1,1,4,5,126,44,0,1,3
2,3,3,9,232,44,0,1,3
0,0,1,4,288,44,0,1,3
0,0,0,6,61,55,0,1,1
1,1,0,8,77,55,0,1,1
0,1,0,8,226,55,0,1,1
1,1,2,3,259,55,0,1,1
0,0,1,7,67,55,0,1,1
1,2,4,6,48,55,0,1,1
2,2,4,6,159,55,0,1,1
2,1,0,6,108,55,0,1,1
1,3,0,8,57,70,0,0,1
2,1,4,9,196,70,0,0,1
0,2,4,10,200,70,0,0,1
1,1,2,6,262,70,0,0,1
2,1,1,7,40,70,0,0,1
1,3,1,3,38,70,0,0,1
0,0,0,4,130,70,0,0,1
0,3,1,6,89,70,0,0,1
1,1,2,5,235,70,0,0,1
0,1,3,9,193,70,0,0,1
0,3,1,3,28,70,0,0,1
2,2,2,8,35,70,0,0,1
2,3,1,10,264,70,0,0,1
1,3,0,9,168,70,0,0,1
0,3,4,6,242,70,0,0,1
2,1,0,6,124,61,1,2,1
0,1,1,3,83,61,1,2,1
2,3,3,3,94,61,1,2,1
2,1,1,10,226,61,1,2,1
1,1,1,4,104,61,1,2,1
0,1,0,4,75,61,1,2,1
2,1,1,8,294,61,1,2,1
2,2,0,9,272,61,1,2,1
0,2,0,7,144,54,1,1,1
2,0,2,4,43,54,1,1,1
2,1,4,6,278,54,1,1,1
2,2,0,5,22,54,1,1,1
2,3,1,6,224,54,1,1,1
1,3,0,5,212,54,1,1,1
2,2,2,8,30,54,1,1,1
1,1,0,9,183,54,1,1,1
1,1,4,7,84,54,1,1,1
0,3,3,10,206,44,0,0,1
1,1,1,8,296,44,0,0,1
0,0,2,7,193,44,0,0,1
2,3,0,8,145,44,0,0,1
2,2,3,3,263,44,0,0,1
0,1,0,6,267,44,0,0,1
1,0,4,9,266,44,0,0,1
1,1,1,5,203,44,0,0,1
0,3,3,3,260,44,0,0,1
1,2,2,9,97,44,0,0,1
1,0,4,7,55,44,0,0,1
2,0,3,9,192,44,0,0,1
1,0,1,8,188,25,0,1,1
1,2,0,7,58,25,0,1,1
2,1,2,10,102,25,0,1,1
0,2,4,8,173,25,0,1,1
2,3,3,6,266,25,0,1,1
2,2,1,9,160,25,0,1,1
0,2,0,8,26,25,0,1,1
1,0,4,5,140,25,0,1,1
1,3,1,5,209,25,0,1,1
1,2,3,4,259,25,0,1,1
2,0,4,10,107,25,0,1,1
2,0,4,3,84,54,0,2,1
1,1,0,6,221,54,0,2,1
1,0,4,10,134,54,0,2,1
1,2,4,7,109,54,0,2,1
0,0,0,8,67,54,0,2,1
1,0,2,9,55,54,0,2,1
1,0,2,10,293,54,0,2,1
0,2,4,4,244,54,0,2,1
2,0,3,8,156,54,0,2,1
0,3,0,3,52,54,0,2,1
2,0,4,4,236,66,1,2,1
1,3,1,10,26,66,1,2,1
2,0,3,4,189,66,1,2,1
1,1,4,9,106,66,1,2,1
0,1,3,6,52,66,1,2,1
1,1,0,10,172,66,1,2,1
1,3,0,6,196,66,1,2,1
2,0,0,9,96,66,1,2,1
2,2,2,6,238,66,1,2,1
0,1,1,6,293,66,1,2,1
0,1,3,9,80,66,1,2,1
2,3,2,7,260,66,1,2,1
2,2,0,7,163,66,1,2,1
0,2,0,7,247,66,1,2,1
0,3,1,7,264,66,1,2,1
2,0,1,6,257,53,0,1,1
2,3,0,10,226,53,0,1,1
2,0,2,9,228,53,0,1,1
2,3,0,9,190,53,0,1,1
2,3,2,4,207,53,0,1,1
0,1,1,3,102,53,0,1,1
2,0,2,3,131,53,0,1,1
2,3,4,7,226,53,0,1,1
2,1,0,7,104,53,0,1,1
0,0,1,5,96,53,0,1,1
0,0,1,5,65,53,0,1,1
0,3,3,6,82,53,0,1,1
1,3,3,6,97,53,0,1,1
0,3,3,9,264,53,0,1,1
1,1,4,10,135,28,1,0,3
2,3,1,10,76,28,1,0,3
0,1,0,3,119,28,1,0,3
2,2,0,4,283,28,1,0,3
1,0,2,9,264,28,1,0,3
1,2,4,8,209,28,1,0,3
1,2,4,6,242,28,1,0,3
2,1,3,10,175,28,1,0,3
1,0,0,4,194,38,0,1,3
0,2,0,3,283,38,0,1,3
0,3,0,9,191,38,0,1,3
0,3,3,5,257,38,0,1,3
0,2,4,8,279,38,0,1,3
0,3,0,8,132,38,0,1,3
1,0,2,8,294,33,1,2,2
2,3,4,6,133,33,1,2,2
0,1,3,4,292,33,1,2,2
1,0,1,9,251,33,1,2,2
0,2,4,9,98,33,1,2,2
1,1,0,9,172,33,1,2,2
0,3,2,8,294,33,1,2,2
1,2,4,4,236,33,1,2,2
0,1,3,5,33,33,1,2,2
1,0,2,3,82,33,1,2,2
2,2,2,9,117,62,0,2,1
0,3,4,4,97,62,0,2,1
1,3,1,10,23,62,0,2,1
0,3,4,3,277,62,0,2,1
0,0,3,7,93,62,0,2,1
0,3,3,6,130,62,0,2,1
0,1,0,9,137,62,0,2,1
0,2,0,9,109,62,0,2,1
2,3,1,4,264,62,0,2,1
2,2,2,3,233,62,0,2,1
0,1,3,7,46,22,0,2,1
0,2,3,8,228,22,0,2,1
2,3,1,7,220,22,0,2,1
1,1,2,7,33,22,0,2,1
1,3,1,6,20,22,0,2,1
2,1,4,10,270,22,0,2,1
2,2,2,6,221,22,0,2,1
0,2,2,9,288,22,0,2,1
0,3,3,4,81,22,0,2,1
1,1,1,3,286,40,0,0,3
1,2,4,6,84,40,0,0,3
1,1,3,7,24,40,0,0,3
2,3,3,5,39,40,0,0,3
1,2,3,5,223,40,0,0,3
1,3,1,6,287,69,1,2,1
0,1,2,9,295,69,1,2,1
2,0,1,10,160,69,1,2,1
2,1,3,7,184,69,1,2,1
0,0,4,9,100,69,1,2,1
0,1,0,8,73,69,1,2,1
1,3,4,3,47,69,1,2,1
2,2,2,9,55,69,1,2,1
1,1,1,5,294,69,1,2,1
1,1,2,9,275,69,1,2,1
1,2,1,5,173,61,1,1,1
2,3,0,10,115,61,1,1,1
2,2,0,6,46,61,1,1,1
2,0,2,4,225,61,1,1,1
2,0,0,6,213,61,1,1,1
2,3,3,9,265,61,1,1,1
0,0,0,4,27,61,1,1,1
1,0,0,4,82,61,1,1,1
0,0,0,4,47,61,1,1,1
2,2,3,8,167,64,0,0,1
1,1,1,8,230,64,0,0,1
1,0,0,3,22,64,0,0,1
0,0,4,5,296,64,0,0,1
2,0,3,10,78,64,0,0,1
2,3,4,4,259,64,0,0,1
1,1,1,4,265,64,0,0,1
0,0,4,9,199,64,0,0,1
2,2,2,8,65,64,0,0,1
1,0,2,6,193,64,0,0,1
2,1,3,6,266,64,0,0,1
1,2,0,4,238,56,0,2,1
0,0,4,9,39,56,0,2,1
0,2,4,10,145,56,0,2,1
2,1,2,7,235,56,0,2,1
0,2,0,10,262,56,0,2,1
0,2,3,9,153,56,0,2,1
1,1,3,3,125,56,0,2,1
1,3,2,7,81,56,0,2,1
0,1,2,8,35,56,0,2,1
2,2,4,4,267,56,0,2,1
2,2,3,7,64,56,0,2,1
2,0,3,10,281,56,0,2,1
2,2,2,5,293,56,0,2,1
1,2,4,3,184,56,0,2,1
2,0,2,4,141,22,0,1,1
0,3,0,8,135,22,0,1,1
2,0,1,4,161,22,0,1,1
0,3,2,3,25,22,0,1,1
2,2,2,4,108,22,0,1,1
0,1,1,4,138,22,0,1,1
1,2,3,4,151,22,0,1,1
1,1,1,10,140,22,0,1,1
0,2,0,7,42,55,0,0,1
1,0,4,10,289,55,0,0,1
1,3,2,3,234,55,0,0,1
2,2,4,7,91,55,0,0,1
2,0,4,10,42,55,0,0,1
0,0,0,6,248,55,0,0,1
1,0,3,7,91,55,0,0,1
2,2,0,10,178,55,0,0,1
2,3,2,10,111,55,0,0,1
0,1,0,7,80,55,0,0,1
2,2,1,8,123,23,1,0,1
1,0,1,9,102,23,1,0,1
1,0,3,6,271,23,1,0,1
0,3,3,8,140,23,1,0,1
1,1,3,9,226,23,1,0,1
0,1,4,7,252,23,1,0,1
2,2,1,3,159,23,1,0,1
2,0,3,4,157,23,1,0,1
1,3,1,9,159,23,1,0,1
1,3,4,7,89,56,0,2,1
2,0,4,9,288,56,0,2,1
1,1,2,9,175,56,0,2,1
1,1,3,7,102,56,0,2,1
0,3,0,5,255,56,0,2,1
2,0,4,5,188,56,0,2,1
1,2,4,8,136,56,0,2,1
1,0,2,7,296,56,0,2,1
0,3,0,4,273,56,0,2,1
0,0,4,6,141,56,0,2,1
2,3,0,9,29,56,0,2,1
1,3,4,10,195,56,0,2,1
1,0,1,5,55,61,0,2,1
0,2,4,5,161,61,0,2,1
2,1,2,7,132,61,0,2,1
0,3,2,7,161,61,0,2,1
1,2,0,5,98,61,0,2,1
1,3,4,9,130,61,0,2,1
0,2,0,8,155,61,0,2,1
2,1,3,4,111,61,0,2,1
2,1,2,8,267,39,0,1,3
2,2,0,4,218,39,0,1,3
1,0,4,4,208,39,0,1,3
1,0,1,9,208,39,0,1,3
2,0,0,6,253,39,0,1,3
1,2,1,5,292,38,1,1,3
2,2,0,7,275,38,1,1,3
1,0,3,4,262,38,1,1,3
2,3,2,4,285,38,1,1,3
2,1,0,8,165,38,1,1,3
2,2,3,4,188,38,1,1,3
0,2,0,10,115,55,0,1,1
2,2,2,10,188,55,0,1,1
0,1,3,3,267,55,0,1,1
2,0,2,9,152,55,0,1,1
2,3,1,8,182,55,0,1,1
1,3,1,3,212,55,0,1,1
1,2,0,4,105,55,0,1,1
0,0,3,7,245,55,0,1,1
0,0,3,9,198,55,0,1,1
2,0,3,10,135,55,0,1,1
0,3,0,10,95,55,0,1,1
0,2,3,8,285,55,0,1,1
1,1,4,7,132,40,0,0,2
1,0,1,10,259,40,0,0,2
2,0,4,6,182,40,0,0,2
1,1,1,10,159,40,0,0,2
0,3,1,9,120,40,0,0,2
0,2,0,3,95,40,0,0,2
1,0,2,7,276,40,0,0,2
1,0,2,7,201,40,0,0,2
1,3,0,8,24,40,0,0,2
1,2,2,8,192,40,0,0,2
0,3,3,9,258,40,0,0,2
2,2,1,10,67,40,0,0,2
1,0,2,3,296,58,1,2,1
1,2,0,8,133,58,1,2,1
1,3,2,5,291,58,1,2,1
1,1,3,4,193,58,1,2,1
2,0,3,5,273,58,1,2,1
1,1,0,10,270,58,1,2,1
0,2,4,10,246,58,1,2,1
1,3,1,8,125,58,1,2,1
1,1,1,6,159,58,1,2,1
2,3,2,8,183,58,1,2,1
0,1,4,5,204,58,1,2,1
2,3,1,5,120,58,1,2,1
2,0,3,4,231,58,1,2,1
1,1,1,4,45,30,0,2,1
1,0,3,5,286,30,0,2,1
2,1,0,8,135,30,0,2,1
2,2,0,10,164,30,0,2,1
1,2,0,9,24,30,0,2,1
0,1,3,10,182,30,0,2,1
2,3,2,4,149,30,0,2,1
2,1,1,3,216,30,0,2,1
2,3,3,10,164,30,0,2,1
1,2,1,5,49,30,0,2,1
2,3,3,7,278,30,0,2,1
0,1,4,5,245,30,0,2,1
0,3,4,6,34,30,0,2,1
0,3,4,9,217,30,0,2,1
2,3,4,6,158,28,1,0,1
0,3,0,10,165,28,1,0,1
0,3,2,7,113,28,1,0,1
2,1,3,5,182,28,1,0,1
0,3,1,7,139,28,1,0,1
2,3,3,10,174,28,1,0,1
1,3,4,3,44,28,1,0,1
2,1,0,9,253,28,1,0,1
1,0,1,5,91,28,1,0,1
2,0,0,7,49,28,1,0,1
0,1,1,4,140,28,1,0,1
0,3,3,5,195,28,1,0,1
1,0,1,6,32,28,1,0,1
2,1,1,3,74,28,1,0,1
2,2,2,3,203,28,1,0,1
1,1,2,3,104,37,0,1,2
0,0,3,5,153,37,0,1,2
0,2,1,5,179,37,0,1,2
1,1,1,8,240,37,0,1,2
2,3,2,4,23,37,0,1,2
1,2,2,9,288,37,0,1,2
1,3,0,9,246,37,0,1,2
0,1,0,6,172,33,0,2,2
